Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Market Cap,PE Ratio,Beta,EPS,Forward PE,Revenue,Gross Profit,Operating Income,Net Income,Debt to Equity,Return on Equity (ROE),Current Ratio,Dividends Paid,Dividend Yield,Quarterly Revenue Growth,Analyst Recommendation,Target Price,Free Cash Flow,Operating Margin,Profit Margin,Cash Ratio,Quick Ratio,Price to Book Ratio,Enterprise Value,Total Debt,Total Assets,Total Equity,Beta (5Y),Annual Dividend Rate,Trailing Twelve Months (TTM) Revenue,Trailing Twelve Months (TTM) EBITDA,Trailing Twelve Months (TTM) Earnings
Apple,AAPL,2005-03-01,1.606786013,1.611070991,1.577142954,1.58928597,1.34211266,468188000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-02,1.580356956,1.603214025,1.574285984,1.575713992,1.330651402,458161200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-03,1.584643006,1.586071014,1.472143054,1.492499948,1.260378957,1411653600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-04,1.527143002,1.536070943,1.494642973,1.528928995,1.291142464,756618800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-07,1.52857101,1.544643044,1.512500048,1.52678597,1.289332747,450632000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-08,1.496428967,1.505714059,1.432142973,1.44749999,1.222377896,1021451200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-09,1.415714025,1.438570976,1.386785984,1.405357003,1.186789513,1322465200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-10,1.41178596,1.437857032,1.396428943,1.422500014,1.201266408,777109200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-11,1.436071038,1.449643016,1.421429038,1.438213944,1.214536309,632830800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-14,1.447142959,1.456786036,1.411429048,1.440000057,1.216044545,605385200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-15,1.451429009,1.469285965,1.4375,1.462857008,1.235346675,508608800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-16,1.471786022,1.511070967,1.456429005,1.470713973,1.241981745,697813200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-17,1.483214021,1.531429052,1.475713968,1.508929014,1.274253488,801920000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-18,1.547500014,1.551429033,1.517856956,1.534286022,1.295666575,940150400,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-21,1.546071053,1.570356965,1.530714035,1.560714006,1.317984581,541128000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-22,1.561071038,1.570000052,1.524286032,1.529643059,1.291745782,551415200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-23,1.516070962,1.549999952,1.500713944,1.519642949,1.283300757,609823200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-24,1.532500029,1.53571403,1.517856956,1.517856956,1.281792521,352704800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-28,1.52678597,1.534286022,1.516785979,1.518929005,1.282697797,275410800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-29,1.519999981,1.529643059,1.482143044,1.491070986,1.25917244,461356000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-30,1.502500057,1.52857101,1.493571043,1.52857101,1.290840387,394959600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-03-31,1.516070962,1.518571019,1.485357046,1.488214016,1.256759524,636134800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-01,1.503214002,1.506428957,1.448928952,1.460356951,1.233234882,641284000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-04,1.463929057,1.475357056,1.434285998,1.467499971,1.239267468,580014400,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-05,1.472143054,1.508571029,1.467499971,1.496070981,1.26339519,556239600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-06,1.514286041,1.528928995,1.505357027,1.511785984,1.276665688,414825600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-07,1.511785984,1.5625,1.508929014,1.555714011,1.313762188,506987600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-08,1.560714006,1.587499976,1.554999948,1.562142968,1.319191098,649950000,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-11,1.576786041,1.580356956,1.496785998,1.49714303,1.264300466,821662800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-12,1.517500043,1.542500019,1.500357032,1.523571014,1.286618233,981061200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-13,1.53392899,1.535356998,1.442499995,1.465713978,1.237759352,1371946800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-14,1.386070967,1.412857056,1.315714002,1.330713987,1.12375474,2753192400,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-15,1.307857037,1.330356956,1.25999999,1.262500048,1.066149831,1728087200,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-18,1.25,1.296429038,1.21428597,1.272143006,1.074293613,1327177600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-19,1.307142973,1.337142944,1.281070948,1.324643016,1.118628502,1081642800,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-20,1.345000029,1.347856998,1.265714049,1.268213987,1.070975304,945131600,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
Apple,AAPL,2005-04-21,1.299999952,1.328928947,1.282142997,1.327857018,1.12134254,759592400,3575090000000,35.789955,1.239,6.57,31.43583,,,,101956000000,151.862,1.60583,0.953,0.25,0.0043,0.049,buy,240.78,86158123008,0.29556,0.26441,,0.798,53.66043,3569140000000,101304000000,,,1.239,1.0,,,
